# Target Sample Rate: 479 Hz
time,gFx,gFy,gFz,TgF
2.799939,-0.0154,0.8140,0.5127,0.96
2.801284,-0.0086,0.8174,0.5245,0.97
2.803404,-0.0023,0.8198,0.5356,0.98
2.806051,0.0055,0.8219,0.5473,0.99
2.807418,0.0138,0.8219,0.5624,1.00
2.810773,0.0211,0.8253,0.5731,1.00
2.811672,0.0284,0.8273,0.5858,1.01
2.813704,0.0343,0.8283,0.5975,1.02
2.816034,0.0387,0.8288,0.6106,1.03
2.817821,0.0421,0.8317,0.6199,1.04
2.822729,0.0431,0.8346,0.6271,1.04
2.822803,0.0465,0.8380,0.6340,1.05
2.824079,0.0470,0.8415,0.6378,1.06
2.826151,0.0485,0.8415,0.6398,1.06
2.828179,0.0504,0.8430,0.6427,1.06
2.833423,0.0494,0.8440,0.6403,1.06
2.833490,0.0494,0.8435,0.6368,1.06
2.834518,0.0479,0.8420,0.6315,1.05
2.836592,0.0479,0.8405,0.6267,1.05
2.839024,0.0450,0.8385,0.6198,1.04
2.840515,0.0402,0.8375,0.6116,1.04
2.844325,0.0363,0.8356,0.6028,1.03
2.846061,0.0319,0.8336,0.5935,1.02
2.847187,0.0255,0.8292,0.5823,1.01
2.848722,0.0231,0.8263,0.5731,1.01
2.850721,0.0167,0.8219,0.5595,0.99
2.855211,0.0099,0.8180,0.5478,0.98
2.855272,0.0046,0.8131,0.5400,0.98
2.856962,0.0007,0.8096,0.5298,0.97
2.859045,-0.0018,0.8047,0.5191,0.96
2.861077,-0.0067,0.7974,0.5074,0.95
2.863150,-0.0115,0.7935,0.4963,0.94
2.867928,-0.0198,0.7891,0.4875,0.93
2.868007,-0.0251,0.7836,0.4783,0.92
2.869380,-0.0310,0.7788,0.4666,0.91
2.871521,-0.0359,0.7744,0.4545,0.90
2.877887,-0.0451,0.7626,0.4311,0.88
2.881751,-0.0578,0.7533,0.4014,0.86
2.883772,-0.0617,0.7489,0.3976,0.85
2.888626,-0.0675,0.7459,0.3941,0.85
2.892114,-0.0739,0.7415,0.3854,0.84
2.894133,-0.0719,0.7396,0.3849,0.84
2.896252,-0.0704,0.7396,0.3854,0.84
2.900918,-0.0675,0.7411,0.3918,0.84
2.901009,-0.0680,0.7426,0.4005,0.85
2.902535,-0.0651,0.7445,0.4107,0.85
2.904757,-0.0641,0.7479,0.4239,0.86
2.906542,-0.0626,0.7514,0.4336,0.87
2.911162,-0.0597,0.7523,0.4443,0.88
2.911235,-0.0577,0.7567,0.4536,0.88
2.912888,-0.0563,0.7592,0.4653,0.89
2.915002,-0.0554,0.7631,0.4745,0.90
2.916988,-0.0554,0.7665,0.4818,0.91
2.919085,-0.0568,0.7694,0.4935,0.92
2.923640,-0.0602,0.7719,0.4974,0.92
2.923720,-0.0597,0.7714,0.5038,0.92
2.925260,-0.0597,0.7738,0.5120,0.93
2.927432,-0.0607,0.7714,0.5111,0.93
2.929358,-0.0626,0.7694,0.5121,0.93
2.933661,-0.0621,0.7675,0.5126,0.92
2.933935,-0.0636,0.7641,0.5111,0.92
2.935604,-0.0641,0.7597,0.5072,0.92
2.937982,-0.0626,0.7562,0.5053,0.91
2.939903,-0.0660,0.7533,0.5029,0.91
2.945710,-0.0656,0.7484,0.4985,0.90
2.947974,-0.0718,0.7426,0.4839,0.89
2.950003,-0.0728,0.7391,0.4766,0.88
2.952308,-0.0753,0.7366,0.4703,0.88
2.956456,-0.0748,0.7362,0.4649,0.87
2.957376,-0.0743,0.7366,0.4581,0.87
2.958502,-0.0728,0.7362,0.4552,0.87
2.960613,-0.0724,0.7386,0.4523,0.87
2.962692,-0.0704,0.7449,0.4502,0.87
2.967502,-0.0704,0.7503,0.4488,0.88
2.967589,-0.0700,0.7562,0.4512,0.88
2.968869,-0.0700,0.7640,0.4521,0.89
2.973252,-0.0700,0.7719,0.4570,0.90
2.973340,-0.0685,0.7777,0.4599,0.91
2.978698,-0.0671,0.7851,0.4637,0.91
2.978788,-0.0656,0.7890,0.4667,0.92
2.979483,-0.0666,0.7938,0.4734,0.93
2.981316,-0.0695,0.7968,0.4744,0.93
2.983628,-0.0725,0.7977,0.4773,0.93
2.985456,-0.0705,0.7963,0.4764,0.93
2.989076,-0.0700,0.7953,0.4744,0.93
2.989678,-0.0676,0.7909,0.4745,0.92
2.991694,-0.0651,0.7904,0.4750,0.92
2.994159,-0.0632,0.7870,0.4784,0.92
2.995801,-0.0598,0.7841,0.4789,0.92
3.001082,-0.0588,0.7792,0.4847,0.92
3.001162,-0.0568,0.7763,0.4867,0.92
3.002092,-0.0563,0.7748,0.4911,0.92
3.004274,-0.0568,0.7743,0.4950,0.92
3.006440,-0.0598,0.7738,0.5013,0.92
3.011929,-0.0607,0.7733,0.4999,0.92
3.012026,-0.0622,0.7733,0.5013,0.92
3.012597,-0.0626,0.7699,0.5048,0.92
3.016731,-0.0612,0.7670,0.5145,0.93
3.018605,-0.0617,0.7665,0.5184,0.93
3.023053,-0.0587,0.7665,0.5174,0.93
3.026826,-0.0476,0.7675,0.5203,0.93
3.028975,-0.0451,0.7700,0.5252,0.93
3.034082,-0.0402,0.7729,0.5261,0.94
3.037345,-0.0315,0.7880,0.5339,0.95
3.039638,-0.0291,0.7920,0.5363,0.96
3.041342,-0.0281,0.7983,0.5372,0.96
3.045354,-0.0271,0.8051,0.5387,0.97
3.045522,-0.0266,0.8129,0.5372,0.97
3.047581,-0.0252,0.8178,0.5323,0.98
3.049999,-0.0267,0.8252,0.5284,0.98
3.051640,-0.0247,0.8325,0.5239,0.98
3.056467,-0.0243,0.8383,0.5161,0.98
3.056545,-0.0243,0.8442,0.5127,0.99
3.057987,-0.0253,0.8515,0.5078,0.99
3.060054,-0.0292,0.8584,0.5038,1.00
3.062012,-0.0331,0.8667,0.5004,1.00
3.067936,-0.0366,0.8730,0.4975,1.01
3.070466,-0.0478,0.8862,0.4828,1.01
3.072787,-0.0507,0.8886,0.4809,1.01
3.074489,-0.0566,0.8891,0.4770,1.01
3.078731,-0.0605,0.8900,0.4726,1.01
3.078818,-0.0629,0.8905,0.4697,1.01
3.080668,-0.0668,0.8876,0.4678,1.01
3.083228,-0.0688,0.8866,0.4663,1.00
3.084792,-0.0703,0.8842,0.4668,1.00
3.090591,-0.0702,0.8798,0.4629,1.00
3.090697,-0.0722,0.8764,0.4605,0.99
3.091099,-0.0736,0.8748,0.4585,0.99
3.093182,-0.0751,0.8714,0.4557,0.99
3.095480,-0.0731,0.8695,0.4527,0.98
3.101914,-0.0741,0.8665,0.4498,0.98
3.105956,-0.0726,0.8690,0.4381,0.98
3.107590,-0.0707,0.8730,0.4386,0.98
3.111736,-0.0673,0.8798,0.4375,0.98
3.111845,-0.0673,0.8871,0.4390,0.99
3.114186,-0.0659,0.8940,0.4404,1.00
3.115930,-0.0635,0.9023,0.4438,1.01
3.117900,-0.0581,0.9081,0.4457,1.01
3.124031,-0.0547,0.9140,0.4510,1.02
3.126343,-0.0528,0.9413,0.4734,1.05
3.128631,-0.0499,0.9463,0.4806,1.06
3.130408,-0.0469,0.9497,0.4880,1.07
3.135040,-0.0430,0.9521,0.4991,1.08
3.135135,-0.0386,0.9555,0.5074,1.08
3.137022,-0.0352,0.9555,0.5176,1.09
3.138667,-0.0328,0.9575,0.5298,1.09
3.140723,-0.0294,0.9560,0.5425,1.10
3.146290,-0.0274,0.9551,0.5532,1.10
3.146382,-0.0250,0.9541,0.5649,1.11
3.147001,-0.0250,0.9507,0.5771,1.11
3.149118,-0.0201,0.9488,0.5898,1.12
3.151151,-0.0186,0.9434,0.6020,1.12
3.157613,-0.0172,0.9400,0.6142,1.12
3.161741,-0.0132,0.9253,0.6581,1.14
3.163464,-0.0142,0.9224,0.6660,1.14
3.167921,-0.0170,0.9204,0.6752,1.14
3.168030,-0.0209,0.9160,0.6791,1.14
3.169923,-0.0224,0.9160,0.6855,1.14
3.171774,-0.0278,0.9136,0.6879,1.14
3.173838,-0.0331,0.9112,0.6924,1.14
3.179438,-0.0404,0.9101,0.6943,1.15
3.182335,-0.0634,0.9071,0.6925,1.14
3.184288,-0.0716,0.9071,0.6885,1.14
3.189390,-0.0814,0.9052,0.6842,1.14
3.189461,-0.0902,0.9041,0.6774,1.13
3.190377,-0.0994,0.9041,0.6691,1.13
3.193315,-0.1063,0.9017,0.6585,1.12
3.197192,-0.1112,0.8987,0.6438,1.11
3.197272,-0.1189,0.8958,0.6263,1.10
3.203285,-0.1233,0.8953,0.6097,1.09
3.206839,-0.1414,0.8987,0.5498,1.06
3.211998,-0.1444,0.9030,0.5366,1.06
3.215152,-0.1503,0.9280,0.4946,1.06
3.217473,-0.1527,0.9392,0.4887,1.07
3.222399,-0.1566,0.9499,0.4858,1.08
3.222455,-0.1591,0.9606,0.4867,1.09
3.223450,-0.1611,0.9723,0.4862,1.10
3.227276,-0.1626,0.9836,0.4847,1.11
3.228399,-0.1587,0.9914,0.4846,1.11
3.230061,-0.1387,0.9909,0.4714,1.11
3.234360,-0.1290,0.9983,0.4694,1.11
3.234427,-0.1261,0.9993,0.4733,1.11
3.236075,-0.1314,1.0037,0.4938,1.13
3.237982,-0.1334,1.0071,0.5143,1.14
3.240323,-0.1280,1.0130,0.5269,1.15
3.246488,-0.1212,1.0164,0.5327,1.15
3.250790,-0.0738,0.9843,0.5864,1.15
3.252693,-0.0728,0.9828,0.6127,1.16
3.257010,-0.0840,0.9921,0.6386,1.18
3.260847,-0.1069,1.0028,0.6927,1.22
3.262834,-0.1123,1.0062,0.7092,1.24
3.268403,-0.1147,1.0047,0.7234,1.24
3.271195,-0.0820,0.9633,0.7376,1.22
3.273454,-0.0761,0.9501,0.7459,1.21
3.275221,-0.0726,0.9379,0.7577,1.21
3.279196,-0.0667,0.9257,0.7704,1.21
3.279432,-0.0623,0.9140,0.7768,1.20
3.281456,-0.0579,0.9013,0.7866,1.20
3.284019,-0.0491,0.8877,0.7963,1.19
3.286078,-0.0432,0.8769,0.8086,1.19
3.291009,-0.0374,0.8682,0.8237,1.20
3.291107,-0.0314,0.8584,0.8403,1.20
3.292345,-0.0300,0.8521,0.8520,1.21
3.294076,-0.0290,0.8467,0.8657,1.21
3.295935,-0.0261,0.8379,0.8740,1.21
3.302305,-0.0245,0.8316,0.8819,1.21
3.306681,-0.0279,0.8091,0.8770,1.19
3.308315,-0.0323,0.8047,0.8698,1.19
3.313261,-0.0357,0.7993,0.8615,1.18
3.317024,-0.0465,0.7895,0.8235,1.14
3.318847,-0.0508,0.7851,0.8114,1.13
3.324053,-0.0552,0.7832,0.7958,1.12
3.326975,-0.0689,0.7831,0.7441,1.08
3.329156,-0.0733,0.7846,0.7276,1.07
3.334730,-0.0782,0.7875,0.7119,1.06
3.337393,-0.0938,0.7972,0.6642,1.04
3.339656,-0.0943,0.7948,0.6422,1.03
3.341408,-0.0953,0.7938,0.6208,1.01
3.346671,-0.0987,0.7894,0.6003,1.00
3.346778,-0.1002,0.7899,0.5842,0.99
3.347948,-0.1032,0.7898,0.5696,0.98
3.349687,-0.1027,0.7927,0.5604,0.98
3.357105,-0.1056,0.7927,0.5496,0.97
3.361517,-0.1071,0.7932,0.5296,0.96
3.361652,-0.1061,0.7927,0.5292,0.96
3.364074,-0.1056,0.7893,0.5311,0.96
3.368944,-0.1027,0.7869,0.5384,0.96
3.369052,-0.1036,0.7849,0.5482,0.96
3.370223,-0.0987,0.7801,0.5594,0.96
3.372365,-0.0919,0.7742,0.5682,0.96
3.374381,-0.0826,0.7674,0.5750,0.96
3.380156,-0.0723,0.7621,0.5838,0.96
3.382597,-0.0494,0.7534,0.6301,0.98
3.384782,-0.0425,0.7534,0.6506,1.00
3.389406,-0.0357,0.7558,0.6661,1.01
3.389461,-0.0269,0.7564,0.6802,1.02
3.390999,-0.0191,0.7569,0.6929,1.03
3.392928,-0.0137,0.7583,0.7041,1.03
3.394919,-0.0079,0.7593,0.7143,1.04
3.397009,-0.0011,0.7603,0.7202,1.05
3.400476,0.0062,0.7613,0.7245,1.05
3.401361,0.0136,0.7637,0.7284,1.06
3.403254,0.0189,0.7643,0.7333,1.06
3.405697,0.0219,0.7672,0.7332,1.06
3.407502,0.0252,0.7702,0.7342,1.06
3.413956,0.0257,0.7716,0.7318,1.06
3.418339,0.0291,0.7716,0.7030,1.04
3.419884,0.0277,0.7672,0.6898,1.03
3.424285,0.0262,0.7628,0.6811,1.02
3.424376,0.0208,0.7550,0.6685,1.01
3.426173,0.0184,0.7491,0.6519,0.99
3.428290,0.0140,0.7423,0.6359,0.98
3.430271,0.0087,0.7349,0.6193,0.96
3.435383,0.0043,0.7291,0.6042,0.95
3.438701,-0.0128,0.7158,0.5541,0.91
3.440589,-0.0206,0.7075,0.5424,0.89
3.446360,-0.0264,0.7021,0.5312,0.88
3.448876,-0.0420,0.6831,0.5002,0.85
3.451050,-0.0459,0.6786,0.4938,0.84
3.453019,-0.0488,0.6732,0.4866,0.83
3.458210,-0.0537,0.6688,0.4836,0.83
3.458358,-0.0561,0.6659,0.4803,0.82
3.459485,-0.0590,0.6620,0.4764,0.82
3.461362,-0.0615,0.6605,0.4769,0.82
3.463263,-0.0615,0.6605,0.4778,0.82
3.467472,-0.0649,0.6610,0.4822,0.82
3.467624,-0.0659,0.6620,0.4900,0.83
3.469457,-0.0673,0.6659,0.4969,0.83
3.471696,-0.0693,0.6712,0.5061,0.84
3.473715,-0.0698,0.6751,0.5139,0.85
3.478323,-0.0703,0.6771,0.5227,0.86
3.478375,-0.0693,0.6801,0.5300,0.86
3.480472,-0.0678,0.6849,0.5373,0.87
3.481899,-0.0654,0.6859,0.5460,0.88
3.484179,-0.0654,0.6898,0.5538,0.89
3.486026,-0.0629,0.6913,0.5616,0.89
3.489656,-0.0615,0.6937,0.5660,0.90
3.490245,-0.0590,0.6923,0.5655,0.90
3.492381,-0.0576,0.6928,0.5630,0.89
3.494613,-0.0566,0.6937,0.5640,0.90
3.500672,-0.0586,0.7011,0.5674,0.90
3.502770,-0.0630,0.7118,0.5757,0.92
3.506769,-0.0645,0.7162,0.5762,0.92
3.508870,-0.0640,0.7147,0.5752,0.92
3.512382,-0.0630,0.7142,0.5723,0.92
3.512978,-0.0610,0.7099,0.5684,0.91
3.515056,-0.0601,0.7084,0.5664,0.91
3.517263,-0.0581,0.7059,0.5625,0.90
3.519146,-0.0571,0.7040,0.5582,0.90
3.523201,-0.0576,0.7006,0.5543,0.90
3.523748,-0.0566,0.6996,0.5445,0.89
3.525772,-0.0581,0.6991,0.5367,0.88
3.527769,-0.0576,0.7025,0.5270,0.88
3.529865,-0.0606,0.7040,0.5231,0.88
3.537043,-0.0640,0.7011,0.5221,0.88
3.541650,-0.0728,0.7088,0.5109,0.88
3.542275,-0.0742,0.7103,0.5104,0.88
3.549339,-0.0747,0.7127,0.5099,0.88
3.552644,-0.0850,0.7142,0.4928,0.87
3.559215,-0.0894,0.7122,0.4889,0.87
3.562922,-0.0938,0.7108,0.4743,0.86
3.567499,-0.0952,0.7113,0.4729,0.86
3.567557,-0.0938,0.7127,0.4723,0.86
3.569146,-0.0952,0.7132,0.4728,0.86
3.571198,-0.0947,0.7171,0.4718,0.86
3.573704,-0.0933,0.7200,0.4733,0.87
3.575305,-0.0938,0.7215,0.4728,0.87
3.579510,-0.0923,0.7259,0.4737,0.87
3.579571,-0.0942,0.7293,0.4757,0.88
3.581528,-0.0948,0.7337,0.4757,0.88
3.583716,-0.0948,0.7376,0.4747,0.88
3.585692,-0.0943,0.7435,0.4723,0.89
3.590605,-0.0928,0.7484,0.4722,0.89
3.594068,-0.0895,0.7655,0.4658,0.90
3.596449,-0.0851,0.7708,0.4673,0.91
3.598039,-0.0870,0.7762,0.4687,0.91
3.601343,-0.0847,0.7826,0.4701,0.92
3.602234,-0.0832,0.7884,0.4750,0.92
3.604294,-0.0808,0.7948,0.4774,0.93
3.608117,-0.0769,0.7977,0.4813,0.93
3.612146,-0.0729,0.8001,0.4842,0.94
3.614711,-0.0657,0.8046,0.4880,0.94
3.616921,-0.0667,0.8090,0.4905,0.95
3.618874,-0.0671,0.8158,0.4973,0.96
3.624248,-0.0628,0.8168,0.5055,0.96
3.624324,-0.0608,0.8173,0.5085,0.96
3.624998,-0.0598,0.8192,0.5138,0.97
3.627091,-0.0593,0.8183,0.5187,0.97
3.629449,-0.0588,0.8173,0.5221,0.97
3.631284,-0.0593,0.8202,0.5275,0.98
3.636150,-0.0613,0.8227,0.5397,0.99
3.636246,-0.0628,0.8246,0.5499,0.99
3.637443,-0.0628,0.8227,0.5577,1.00
3.639934,-0.0628,0.8183,0.5616,0.99
3.641612,-0.0612,0.8104,0.5626,0.99
3.646663,-0.0607,0.8046,0.5622,0.98
3.646780,-0.0612,0.7992,0.5632,0.98
3.647756,-0.0642,0.7973,0.5651,0.98
3.649953,-0.0656,0.7963,0.5734,0.98
3.652095,-0.0685,0.7929,0.5783,0.98
3.658032,-0.0700,0.7894,0.5773,0.98
3.658121,-0.0700,0.7831,0.5730,0.97
3.658191,-0.0734,0.7772,0.5662,0.96
3.660385,-0.0748,0.7747,0.5574,0.96
3.662668,-0.0787,0.7757,0.5550,0.96
3.664330,-0.0861,0.7767,0.5545,0.96
3.669057,-0.0910,0.7772,0.5525,0.96
3.669135,-0.0924,0.7757,0.5472,0.95
3.670706,-0.0944,0.7742,0.5350,0.95
3.674607,-0.0997,0.7810,0.5170,0.94
3.680859,-0.1017,0.7840,0.5160,0.94
3.683258,-0.1076,0.7888,0.4970,0.94
3.685409,-0.1071,0.7932,0.4896,0.94
3.691659,-0.1071,0.7986,0.4823,0.94
3.695600,-0.1071,0.8235,0.4798,0.96
3.697402,-0.1082,0.8284,0.4759,0.96
3.701794,-0.1096,0.8357,0.4739,0.97
3.701871,-0.1130,0.8445,0.4753,0.98
3.703629,-0.1135,0.8528,0.4797,0.99
3.705795,-0.1155,0.8592,0.4831,0.99
3.708060,-0.1150,0.8606,0.4865,1.00
3.714109,-0.1136,0.8640,0.4879,1.00
3.716292,-0.1004,0.8817,0.4878,1.01
3.718575,-0.0970,0.8773,0.4932,1.01
3.725355,-0.1043,0.8904,0.5088,1.03
3.728519,-0.1029,0.9041,0.5283,1.05
3.730504,-0.0985,0.9110,0.5355,1.06
3.736043,-0.0961,0.9154,0.5442,1.07
3.738929,-0.0874,0.9305,0.5749,1.10
3.741328,-0.0849,0.9320,0.5861,1.10
3.747176,-0.0810,0.9301,0.5992,1.11
3.749613,-0.0751,0.9091,0.6335,1.11
3.753305,-0.0682,0.9018,0.6457,1.11
3.757945,-0.0624,0.8959,0.6506,1.11
3.761636,-0.0486,0.8877,0.6666,1.11
3.763740,-0.0462,0.8838,0.6715,1.11
3.769134,-0.0428,0.8799,0.6754,1.11
3.771915,-0.0403,0.8652,0.6779,1.10
3.774215,-0.0394,0.8613,0.6765,1.10
3.776066,-0.0403,0.8584,0.6785,1.09
3.780519,-0.0403,0.8584,0.6765,1.09
3.780660,-0.0408,0.8574,0.6760,1.09
3.782424,-0.0403,0.8574,0.6721,1.09
3.784741,-0.0403,0.8584,0.6648,1.09
3.786374,-0.0408,0.8598,0.6565,1.08
3.791802,-0.0418,0.8593,0.6497,1.08
3.791900,-0.0438,0.8613,0.6409,1.07
3.792651,-0.0482,0.8652,0.6340,1.07
3.795312,-0.0535,0.8715,0.6292,1.08
3.796865,-0.0594,0.8808,0.6228,1.08
3.802972,-0.0643,0.8905,0.6179,1.09
3.805328,-0.0848,0.9198,0.5983,1.10
3.807494,-0.0849,0.9212,0.5823,1.09
3.814083,-0.0903,0.9310,0.5588,1.09
3.817591,-0.1172,0.9637,0.5412,1.11
3.819514,-0.1123,0.9705,0.5261,1.11
3.824928,-0.1055,0.9788,0.5075,1.11
3.828012,-0.0997,0.9837,0.4714,1.10
3.830249,-0.1085,0.9773,0.4719,1.09
3.836214,-0.1153,0.9866,0.4651,1.10
3.840692,-0.0910,1.0033,0.4133,1.09
3.842276,-0.0647,1.0077,0.3859,1.08
3.846874,-0.0652,1.0126,0.3932,1.09
3.850340,-0.0472,1.0278,0.4258,1.11
3.852379,-0.0438,1.0307,0.4418,1.12
3.858663,-0.0472,1.0381,0.4696,1.14
3.863154,-0.0593,1.0473,0.5306,1.18
3.863193,-0.0632,1.0478,0.5520,1.19
3.865036,-0.0642,1.0478,0.5671,1.19
3.869414,-0.0647,1.0497,0.5803,1.20
3.869491,-0.0667,1.0541,0.5934,1.21
3.871371,-0.0710,1.0561,0.6115,1.22
3.873281,-0.0769,1.0585,0.6276,1.23
3.880786,-0.0749,1.0610,0.6408,1.24
3.883545,-0.0383,1.0180,0.6276,1.20
3.885648,-0.0289,1.0000,0.6282,1.18
3.892329,-0.0221,0.9839,0.6326,1.17
3.895845,0.0010,0.9273,0.6806,1.15
3.898023,0.0181,0.9039,0.6865,1.14
3.902860,0.0123,0.9034,0.7103,1.15
3.907163,0.0324,0.8712,0.7319,1.14
3.908337,0.0172,0.8654,0.7524,1.15
3.913938,0.0075,0.8595,0.7656,1.15
3.916699,-0.0403,0.8476,0.7555,1.14
3.918632,-0.0559,0.8427,0.7439,1.13
3.920681,-0.0700,0.8397,0.7283,1.11
3.925152,-0.0836,0.8314,0.7147,1.10
3.925234,-0.0963,0.8250,0.6957,1.08
3.926965,-0.1095,0.8196,0.6729,1.07
3.929144,-0.1217,0.8108,0.6500,1.05
3.931348,-0.1261,0.7991,0.6243,1.02
3.936399,-0.1295,0.7844,0.5921,0.99
3.936508,-0.1265,0.7712,0.5649,0.96
3.937301,-0.1226,0.7590,0.5415,0.94
3.939608,-0.1235,0.7487,0.5225,0.92
3.941519,-0.1235,0.7424,0.5060,0.91
3.951479,-0.1279,0.7341,0.4933,0.89
3.954003,-0.1240,0.7033,0.4374,0.84
3.960691,-0.1210,0.7014,0.4315,0.83
3.962773,-0.1182,0.7087,0.4237,0.83
3.969442,-0.1069,0.7190,0.4090,0.83
3.972628,-0.1231,0.7497,0.4259,0.87
3.974835,-0.1202,0.7624,0.4250,0.88
3.979224,-0.1154,0.7766,0.4210,0.89
3.979280,-0.1027,0.7840,0.4209,0.90
3.981170,-0.0935,0.7928,0.4214,0.90
3.983127,-0.0881,0.8031,0.4237,0.91
3.985452,-0.0818,0.8104,0.4315,0.92
3.987235,-0.0745,0.8206,0.4388,0.93
3.991085,-0.0682,0.8285,0.4416,0.94
3.992032,-0.0643,0.8344,0.4465,0.95
3.993400,-0.0574,0.8388,0.4479,0.95
3.995481,-0.0507,0.8427,0.4484,0.96
3.997694,-0.0458,0.8466,0.4508,0.96
4.002000,-0.0409,0.8481,0.4498,0.96
4.002054,-0.0389,0.8520,0.4541,0.97
4.003894,-0.0351,0.8564,0.4546,0.97
4.005846,-0.0307,0.8589,0.4581,0.97
4.008145,-0.0302,0.8603,0.4619,0.98
4.009874,-0.0268,0.8632,0.4663,0.98
4.013263,-0.0253,0.8618,0.4702,0.98
4.014352,-0.0248,0.8623,0.4741,0.98
4.016536,-0.0244,0.8608,0.4751,0.98
4.018665,-0.0244,0.8579,0.4790,0.98
4.020276,-0.0239,0.8549,0.4814,0.98
4.024868,-0.0243,0.8506,0.4839,0.98
4.024937,-0.0248,0.8462,0.4883,0.98
4.026563,-0.0248,0.8388,0.4922,0.97
4.028504,-0.0228,0.8330,0.4971,0.97
4.030799,-0.0233,0.8261,0.5010,0.97
4.035702,-0.0218,0.8203,0.5030,0.96
4.035771,-0.0223,0.8149,0.5069,0.96
4.037021,-0.0228,0.8095,0.5079,0.96
4.038969,-0.0228,0.8037,0.5133,0.95
4.041351,-0.0237,0.7973,0.5163,0.95
4.043025,-0.0232,0.7924,0.5207,0.95
4.046627,-0.0237,0.7885,0.5226,0.95
4.047380,-0.0261,0.7861,0.5251,0.95
4.049226,-0.0266,0.7827,0.5295,0.95
4.051406,-0.0281,0.7817,0.5324,0.95
4.053257,-0.0285,0.7793,0.5368,0.95
4.057340,-0.0314,0.7778,0.5408,0.95
4.057634,-0.0324,0.7758,0.5427,0.95
4.059583,-0.0344,0.7758,0.5471,0.95
4.061808,-0.0368,0.7758,0.5505,0.95
4.064166,-0.0417,0.7758,0.5520,0.95
4.069343,-0.0432,0.7783,0.5544,0.96
4.069406,-0.0417,0.7763,0.5525,0.95
4.070122,-0.0392,0.7753,0.5540,0.95
4.072008,-0.0388,0.7744,0.5540,0.95
4.074394,-0.0402,0.7749,0.5535,0.95
4.076112,-0.0412,0.7744,0.5510,0.95
4.079963,-0.0451,0.7753,0.5442,0.95
4.080641,-0.0461,0.7749,0.5427,0.95
4.082416,-0.0524,0.7758,0.5408,0.95
4.084483,-0.0544,0.7758,0.5355,0.94
4.086552,-0.0578,0.7792,0.5311,0.94
4.090902,-0.0598,0.7811,0.5242,0.94
4.090955,-0.0617,0.7826,0.5193,0.94
4.093061,-0.0627,0.7870,0.5110,0.94
4.094796,-0.0671,0.7904,0.5022,0.94
4.097398,-0.0700,0.7929,0.4954,0.94
4.099096,-0.0725,0.7943,0.4866,0.93
4.103077,-0.0759,0.7962,0.4779,0.93
4.103144,-0.0769,0.7982,0.4701,0.93
4.105112,-0.0788,0.7972,0.4603,0.92
4.107541,-0.0788,0.7987,0.4549,0.92
4.112772,-0.0764,0.7967,0.4432,0.91
4.113630,-0.0750,0.7972,0.4355,0.91
4.117898,-0.0725,0.7957,0.4296,0.91
4.120056,-0.0706,0.7962,0.4208,0.90
4.123913,-0.0701,0.7982,0.4208,0.91
4.125875,-0.0754,0.8001,0.4203,0.91
4.127854,-0.0789,0.8035,0.4233,0.91
4.130341,-0.0798,0.8006,0.4257,0.91
4.132018,-0.0813,0.8016,0.4262,0.91
4.135074,-0.0837,0.7987,0.4267,0.91
4.136143,-0.0837,0.7948,0.4281,0.91
4.138205,-0.0876,0.7899,0.4277,0.90
4.140354,-0.0886,0.7830,0.4267,0.90
4.142504,-0.0905,0.7767,0.4278,0.89
4.147815,-0.0910,0.7708,0.4283,0.89
4.150723,-0.0988,0.7551,0.4415,0.88
4.153156,-0.1016,0.7464,0.4444,0.87
4.155073,-0.1021,0.7415,0.4509,0.87
4.159453,-0.1036,0.7341,0.4567,0.87
4.160658,-0.1040,0.7288,0.4650,0.87
4.161760,-0.1074,0.7229,0.4709,0.87
4.163235,-0.1094,0.7166,0.4787,0.87
4.165134,-0.1094,0.7107,0.4822,0.87
4.168871,-0.1118,0.7063,0.4890,0.87
4.169320,-0.1137,0.7019,0.4944,0.87
4.171341,-0.1132,0.6956,0.4959,0.86
4.173382,-0.1147,0.6941,0.5013,0.86
4.175435,-0.1156,0.6892,0.5032,0.86
4.179686,-0.1176,0.6882,0.5022,0.86
4.179889,-0.1200,0.6853,0.5027,0.86
4.181735,-0.1220,0.6838,0.5018,0.86
4.183769,-0.1244,0.6833,0.4979,0.85
4.186123,-0.1259,0.6823,0.4921,0.85
4.187950,-0.1283,0.6848,0.4852,0.85
4.192008,-0.1293,0.6857,0.4789,0.85
4.192189,-0.1356,0.6867,0.4755,0.85
4.194126,-0.1366,0.6843,0.4701,0.84
4.196311,-0.1386,0.6853,0.4633,0.84
4.198213,-0.1395,0.6843,0.4545,0.83
4.203531,-0.1405,0.6843,0.4458,0.83
4.203603,-0.1405,0.6887,0.4380,0.83
4.204488,-0.1406,0.6911,0.4345,0.83
4.206632,-0.1425,0.6925,0.4321,0.83
4.208755,-0.1464,0.6945,0.4282,0.83
4.214081,-0.1489,0.6964,0.4228,0.83
4.214149,-0.1523,0.6984,0.4150,0.83
4.214850,-0.1562,0.7008,0.4087,0.83
4.216969,-0.1582,0.7042,0.4009,0.83
4.219321,-0.1601,0.7086,0.3989,0.83
4.220985,-0.1626,0.7111,0.3979,0.83
4.225134,-0.1650,0.7111,0.3955,0.83
4.225314,-0.1679,0.7140,0.3906,0.83
4.227468,-0.1709,0.7135,0.3882,0.83
