# Target Sample Rate: 479 Hz
time,gFx,gFy,gFz,TgF
0.019926,-0.0523,0.5701,0.6979,0.90
0.025557,-0.0900,0.5548,0.4587,0.73
0.025622,-0.0924,0.5655,0.4640,0.74
0.026202,-0.0627,0.5812,0.4458,0.74
0.028514,-0.0691,0.5993,0.4609,0.76
0.030417,-0.0711,0.6091,0.4911,0.79
0.033265,-0.0701,0.6135,0.5135,0.80
0.034599,-0.0681,0.6223,0.5286,0.82
0.042626,-0.0686,0.6364,0.5383,0.84
0.044665,-0.0595,0.6906,0.6107,0.92
0.050668,-0.0580,0.6999,0.6307,0.94
0.050763,-0.0560,0.7127,0.6462,0.96
0.051126,-0.0541,0.7210,0.6662,0.98
0.053061,-0.0517,0.7263,0.6803,1.00
0.055485,-0.0497,0.7337,0.6973,1.01
0.057245,-0.0512,0.7395,0.7114,1.03
0.061680,-0.0502,0.7434,0.7276,1.04
0.061769,-0.0532,0.7449,0.7426,1.05
0.064176,-0.0521,0.7449,0.7563,1.06
0.067478,-0.0477,0.7390,0.7802,1.08
0.075349,-0.0487,0.7385,0.7914,1.08
0.078045,-0.0418,0.7092,0.8032,1.07
0.079938,-0.0369,0.6990,0.8057,1.07
0.085078,-0.0369,0.6922,0.8101,1.07
0.085180,-0.0369,0.6854,0.8097,1.06
0.086693,-0.0335,0.6751,0.8101,1.06
0.088603,-0.0310,0.6683,0.8073,1.05
0.096748,-0.0305,0.6619,0.8058,1.04
0.103578,-0.0212,0.6346,0.7903,1.01
0.113049,-0.0212,0.6336,0.7844,1.01
0.115117,-0.0212,0.6356,0.7391,0.98
0.118103,-0.0266,0.6385,0.7342,0.97
0.119632,-0.0266,0.6395,0.7249,0.97
0.121530,-0.0115,0.6307,0.6952,0.94
0.127813,-0.0427,0.6394,0.7152,0.96
0.131830,-0.0705,0.6442,0.7211,0.97
0.133801,-0.0725,0.6452,0.7148,0.97
0.140977,-0.0759,0.6447,0.7192,0.97
0.144654,-0.0700,0.6320,0.7329,0.97
0.145786,-0.0709,0.6296,0.7407,0.97
0.150031,-0.0700,0.6267,0.7475,0.98
0.150121,-0.0670,0.6247,0.7539,0.98
0.152087,-0.0665,0.6232,0.7573,0.98
0.154344,-0.0641,0.6227,0.7607,0.99
0.156258,-0.0621,0.6218,0.7651,0.99
0.162831,-0.0582,0.6203,0.7690,0.99
0.166599,-0.0480,0.6301,0.7791,1.00
0.173190,-0.0466,0.6335,0.7801,1.01
0.177004,-0.0392,0.6502,0.7805,1.02
0.178929,-0.0383,0.6541,0.7795,1.02
0.183841,-0.0388,0.6594,0.7810,1.02
0.187682,-0.0369,0.6741,0.7706,1.02
0.189250,-0.0350,0.6790,0.7643,1.02
0.194923,-0.0325,0.6810,0.7565,1.02
0.197555,-0.0389,0.6892,0.7433,1.01
0.199674,-0.0438,0.6956,0.7423,1.02
0.201788,-0.0389,0.6985,0.7267,1.01
0.206691,-0.0389,0.7009,0.7116,1.00
0.206794,-0.0385,0.7078,0.6998,1.00
0.207924,-0.0404,0.7136,0.6910,0.99
0.210636,-0.0444,0.7195,0.6827,0.99
0.212047,-0.0239,0.7044,0.6545,0.96
0.217801,-0.0102,0.7010,0.6194,0.94
0.217971,-0.0214,0.7117,0.6262,0.95
0.218394,-0.0356,0.7219,0.6428,0.97
0.220384,-0.0527,0.7312,0.6657,0.99
0.223042,-0.0654,0.7399,0.6891,1.01
0.224455,-0.0703,0.7414,0.6968,1.02
0.229818,-0.0727,0.7424,0.6993,1.02
0.229976,-0.0751,0.7414,0.6964,1.02
0.230884,-0.0751,0.7390,0.6974,1.02
0.232861,-0.0751,0.7355,0.7023,1.02
0.235079,-0.0756,0.7351,0.7042,1.02
0.240303,-0.0673,0.7209,0.6950,1.00
0.240414,-0.0731,0.7082,0.7014,1.00
0.241723,-0.0731,0.6950,0.7117,1.00
0.243557,-0.0706,0.7048,0.7146,1.01
0.245386,-0.0750,0.7155,0.7277,1.02
0.250671,-0.0819,0.7160,0.7423,1.03
0.250798,-0.0960,0.7120,0.7663,1.05
0.251770,-0.1033,0.7008,0.7819,1.06
0.253913,-0.1022,0.6969,0.7888,1.06
0.256075,-0.1037,0.6857,0.7957,1.06
0.262549,-0.0983,0.6735,0.7927,1.04
0.266146,-0.1007,0.6310,0.7807,1.01
0.268291,-0.1031,0.6207,0.7798,1.00
0.272685,-0.1046,0.6139,0.7749,0.99
0.272783,-0.1035,0.6066,0.7691,0.98
0.274418,-0.1025,0.6017,0.7604,0.98
0.277468,-0.0982,0.5934,0.7477,0.96
0.278605,-0.0938,0.5846,0.7399,0.95
0.284998,-0.0918,0.5792,0.7346,0.94
0.289381,-0.0840,0.5763,0.7063,0.92
0.297112,-0.0811,0.5763,0.7029,0.91
0.301206,-0.0762,0.5959,0.7023,0.92
0.302353,-0.0743,0.6042,0.7042,0.93
0.307826,-0.0729,0.6100,0.7081,0.94
0.311966,-0.0602,0.6359,0.7099,0.95
0.313825,-0.0451,0.6179,0.6997,0.93
0.320424,-0.0212,0.6160,0.6948,0.93
0.322579,-0.0427,0.6409,0.7108,0.96
0.331227,-0.0368,0.6223,0.7041,0.94
0.333340,-0.0353,0.6199,0.6997,0.94
0.337132,-0.0329,0.6204,0.6870,0.93
0.342041,-0.0369,0.6331,0.6787,0.93
0.345313,-0.0432,0.6541,0.6708,0.94
0.351836,-0.0477,0.6638,0.6659,0.94
0.355439,-0.0712,0.6984,0.6410,0.95
0.357438,-0.0741,0.7067,0.6361,0.95
0.364480,-0.0790,0.7141,0.6351,0.96
0.367818,-0.0932,0.7457,0.6428,0.99
0.373983,-0.0966,0.7487,0.6496,1.00
0.378313,-0.1118,0.7637,0.6681,1.02
0.379933,-0.1176,0.7652,0.6769,1.03
0.384603,-0.1176,0.7691,0.6818,1.03
0.389823,-0.0883,0.7575,0.6837,1.02
0.390613,-0.0727,0.7453,0.6793,1.01
0.397410,-0.0624,0.7336,0.6788,1.00
0.401096,-0.0511,0.6902,0.6941,0.98
0.409319,-0.0472,0.6814,0.7014,0.98
0.411430,-0.0418,0.6628,0.7517,1.00
0.419293,-0.0183,0.6566,0.7575,1.00
0.421412,0.0016,0.6556,0.7614,1.00
0.423636,0.0041,0.6581,0.7682,1.01
0.432072,0.0026,0.6600,0.7741,1.02
0.434195,-0.0091,0.6688,0.7809,1.03
0.439959,-0.0125,0.6722,0.7750,1.03
0.440069,-0.0164,0.6722,0.7702,1.02
0.442252,-0.0184,0.6746,0.7628,1.02
0.444946,-0.0198,0.6756,0.7536,1.01
0.446605,-0.0189,0.6761,0.7467,1.01
0.452053,-0.0203,0.6780,0.7375,1.00
0.454446,-0.0248,0.6829,0.7185,0.99
0.456816,-0.0262,0.6863,0.7136,0.99
0.463210,-0.0311,0.6843,0.7087,0.99
0.467641,-0.0457,0.6868,0.6863,0.97
0.469116,-0.0570,0.6877,0.6849,0.97
0.473409,-0.0618,0.6887,0.6878,0.98
0.473484,-0.0643,0.6867,0.6878,0.97
0.475370,-0.0667,0.6843,0.6883,0.97
0.477733,-0.0677,0.6823,0.6878,0.97
0.479387,-0.0643,0.6755,0.6879,0.97
0.485164,-0.0570,0.6701,0.6820,0.96
0.487562,-0.0701,0.6603,0.6791,0.95
0.489993,-0.0715,0.6560,0.6787,0.95
0.497274,-0.0720,0.6491,0.6812,0.94
0.499988,-0.0695,0.6428,0.6846,0.94
0.502020,-0.0769,0.6423,0.6885,0.94
0.507077,-0.0827,0.6451,0.6924,0.95
0.507181,-0.0812,0.6447,0.6914,0.95
0.508332,-0.0895,0.6461,0.6924,0.95
0.510390,-0.0910,0.6442,0.6914,0.95
0.513121,-0.0856,0.6427,0.6846,0.94
0.518259,-0.0935,0.6471,0.6846,0.95
0.520732,-0.0930,0.6539,0.6763,0.95
0.522817,-0.0964,0.6583,0.6787,0.95
0.524991,-0.1003,0.6627,0.6836,0.96
0.530412,-0.0999,0.6696,0.6855,0.96
0.530527,-0.1023,0.6769,0.6879,0.97
0.531229,-0.1023,0.6832,0.6918,0.98
0.533474,-0.1008,0.6881,0.6957,0.98
0.535226,-0.1043,0.6935,0.7045,0.99
0.540281,-0.1062,0.6959,0.7108,1.00
0.540366,-0.1043,0.6974,0.7161,1.01
0.541566,-0.1038,0.6984,0.7200,1.01
0.543422,-0.1013,0.6881,0.7200,1.00
0.545661,-0.1018,0.6871,0.7230,1.00
0.551361,-0.1018,0.6867,0.7230,1.00
0.551443,-0.1043,0.6867,0.7225,1.00
0.552012,-0.1072,0.6871,0.7216,1.00
0.554905,-0.1087,0.6876,0.7230,1.00
0.557262,-0.1072,0.6906,0.7225,1.01
0.562527,-0.1067,0.6920,0.7244,1.01
0.566223,-0.0881,0.6818,0.7200,1.00
0.568210,-0.0886,0.6818,0.7210,1.00
0.575738,-0.0940,0.6881,0.7269,1.01
0.578966,-0.0921,0.7047,0.7448,1.03
0.580683,-0.0941,0.7091,0.7497,1.04
0.585424,-0.1014,0.7164,0.7531,1.04
0.585494,-0.1024,0.7203,0.7575,1.05
0.586966,-0.1072,0.7262,0.7560,1.05
0.589572,-0.1126,0.7320,0.7570,1.06
0.591226,-0.1146,0.7388,0.7570,1.06
0.597002,-0.1151,0.7457,0.7613,1.07
0.599661,-0.1112,0.7565,0.7725,1.09
0.601530,-0.1083,0.7575,0.7725,1.09
0.609366,-0.1044,0.7565,0.7764,1.09
0.611765,-0.1072,0.7521,0.7925,1.10
0.613740,-0.1087,0.7531,0.8018,1.11
0.618053,-0.1068,0.7482,0.8091,1.11
0.618144,-0.1029,0.7409,0.8194,1.11
0.620055,-0.0985,0.7311,0.8291,1.11
0.624770,-0.0872,0.7209,0.8340,1.11
0.630787,-0.0852,0.7185,0.8374,1.11
0.637340,-0.0871,0.7062,0.8877,1.14
0.640882,-0.0930,0.7086,0.9101,1.16
0.642634,-0.0949,0.7057,0.9145,1.16
0.644719,-0.0959,0.7052,0.9150,1.16
0.646798,-0.0954,0.7052,0.9175,1.16
0.652743,-0.0935,0.7028,0.9165,1.16
0.655541,-0.0974,0.7008,0.9141,1.16
0.657225,-0.1013,0.7057,0.9155,1.16
0.663259,-0.1062,0.7052,0.9170,1.16
0.665401,-0.1096,0.7052,0.9063,1.15
0.667435,-0.1208,0.7081,0.9053,1.16
0.672866,-0.1354,0.7086,0.9044,1.16
0.673726,-0.1334,0.7071,0.8956,1.15
0.675608,-0.1388,0.7056,0.8912,1.15
0.678297,-0.1437,0.7046,0.8869,1.14
0.680931,-0.1544,0.7022,0.8869,1.14
0.684670,-0.1651,0.6997,0.8884,1.14
0.688634,-0.1734,0.6831,0.8641,1.12
0.690971,-0.1831,0.6723,0.8549,1.10
0.696406,-0.1978,0.6649,0.8481,1.10
0.698445,-0.2104,0.6390,0.8170,1.06
0.700558,-0.2104,0.6273,0.8044,1.04
0.702782,-0.2138,0.6180,0.7937,1.03
0.707071,-0.2128,0.6072,0.7826,1.01
0.707189,-0.2162,0.5984,0.7685,1.00
0.711185,-0.2264,0.5853,0.7529,0.98
0.712937,-0.2244,0.5775,0.7412,0.97
0.718051,-0.2269,0.5706,0.7310,0.95
0.721114,-0.2249,0.5667,0.6984,0.93
0.723221,-0.2205,0.5662,0.6862,0.92
0.725286,-0.2240,0.5691,0.6774,0.91
0.729181,-0.2313,0.5725,0.6784,0.92
0.730035,-0.2284,0.5755,0.6779,0.92
0.731561,-0.2288,0.5784,0.6779,0.92
0.733513,-0.2338,0.5857,0.6788,0.93
0.735875,-0.2265,0.5941,0.6734,0.93
0.740895,-0.2240,0.5994,0.6705,0.93
0.740988,-0.2313,0.6062,0.6753,0.94
0.742223,-0.2338,0.6160,0.6782,0.95
0.744078,-0.2265,0.6243,0.6723,0.95
0.746071,-0.2299,0.6335,0.6674,0.95
0.751643,-0.2402,0.6399,0.6713,0.96
0.754255,-0.2339,0.6638,0.6717,0.97
0.756972,-0.2412,0.6668,0.6683,0.97
0.758340,-0.2407,0.6692,0.6707,0.98
0.763078,-0.2490,0.6707,0.6815,0.99
0.763168,-0.2486,0.6736,0.6882,0.99
0.764824,-0.2456,0.6746,0.6917,1.00
0.766837,-0.2383,0.6702,0.6887,0.99
0.768765,-0.2407,0.6755,0.6946,1.00
0.774157,-0.2544,0.6790,0.7097,1.01
0.774238,-0.2471,0.6804,0.7160,1.02
0.774876,-0.2490,0.6809,0.7243,1.02
0.777037,-0.2432,0.6795,0.7258,1.02
0.779178,-0.2320,0.6722,0.7199,1.01
0.785559,-0.2130,0.6702,0.7053,1.00
0.789539,-0.2071,0.6713,0.7023,0.99
0.791629,-0.2086,0.6678,0.6955,0.99
0.795970,-0.2100,0.6668,0.6921,0.98
0.796064,-0.2105,0.6673,0.6936,0.99
0.797866,-0.2056,0.6669,0.6906,0.98
0.800354,-0.2022,0.6679,0.6887,0.98
0.802478,-0.2032,0.6635,0.6911,0.98
0.807647,-0.2037,0.6600,0.6907,0.98
0.810445,-0.2105,0.6619,0.6863,0.98
0.812819,-0.2135,0.6610,0.6795,0.97
0.819402,-0.2217,0.6614,0.6776,0.97
0.823167,-0.2154,0.6654,0.6356,0.95
0.825116,-0.2076,0.6678,0.6258,0.94
0.830961,-0.1979,0.6674,0.6199,0.93
0.833321,-0.1749,0.6674,0.6028,0.92
0.835345,-0.1677,0.6694,0.5994,0.91
0.841588,-0.1638,0.6704,0.6003,0.91
0.844521,-0.1501,0.6787,0.6168,0.93
0.846087,-0.1477,0.6812,0.6276,0.94
0.847822,-0.1467,0.6841,0.6397,0.95
0.854113,-0.1443,0.6909,0.6548,0.96
0.856463,-0.1350,0.7036,0.7011,1.00
0.863923,-0.1228,0.7115,0.7220,1.02
0.866333,-0.1029,0.7233,0.7482,1.05
0.868776,-0.0955,0.7272,0.7545,1.05
0.875225,-0.0888,0.7345,0.7618,1.06
0.879003,-0.0722,0.7585,0.7749,1.09
0.880749,-0.0683,0.7614,0.7743,1.09
0.885025,-0.0668,0.7688,0.7792,1.10
0.885118,-0.0654,0.7746,0.7763,1.10
0.886973,-0.0640,0.7805,0.7747,1.10
0.889160,-0.0625,0.7863,0.7723,1.10
0.891049,-0.0581,0.7927,0.7674,1.10
0.896890,-0.0557,0.7996,0.7674,1.11
0.899645,-0.0480,0.8211,0.7633,1.12
0.901807,-0.0446,0.8269,0.7589,1.12
0.908700,-0.0426,0.8289,0.7594,1.12
0.912161,-0.0261,0.8475,0.7569,1.14
0.913918,-0.0231,0.8490,0.7559,1.14
0.920988,-0.0197,0.8495,0.7559,1.14
0.924675,-0.0153,0.8412,0.7666,1.14
0.931194,-0.0183,0.8338,0.7735,1.14
0.934351,-0.0109,0.8143,0.7667,1.12
0.935461,-0.0114,0.8099,0.7643,1.11
0.943172,-0.0114,0.8050,0.7628,1.11
0.945507,-0.0172,0.7840,0.7595,1.09
0.952338,-0.0181,0.7713,0.7600,1.08
0.955577,-0.0210,0.7586,0.7567,1.07
0.957393,-0.0234,0.7596,0.7538,1.07
0.964396,-0.0254,0.7611,0.7509,1.07
0.968068,-0.0381,0.7674,0.7269,1.06
0.969770,-0.0400,0.7683,0.7207,1.05
0.974858,-0.0454,0.7688,0.7128,1.05
0.978219,-0.0503,0.7669,0.6978,1.04
0.980118,-0.0513,0.7669,0.6909,1.03
0.986184,-0.0513,0.7654,0.6870,1.03
0.988553,-0.0566,0.7556,0.6817,1.02
0.990818,-0.0566,0.7512,0.6807,1.02
0.992693,-0.0586,0.7463,0.6798,1.01
0.996819,-0.0610,0.7414,0.6803,1.01
0.996916,-0.0605,0.7355,0.6788,1.00
0.999147,-0.0620,0.7297,0.6769,1.00
1.001504,-0.0620,0.7268,0.6769,1.00
1.003124,-0.0605,0.7199,0.6696,0.99
1.009431,-0.0566,0.7146,0.6619,0.98
1.013388,-0.0658,0.6960,0.6644,0.96
1.018928,-0.0711,0.6906,0.6683,0.96
1.021867,-0.0799,0.6754,0.6762,0.96
1.023794,-0.0828,0.6710,0.6767,0.96
1.025722,-0.0828,0.6637,0.6724,0.95
1.029914,-0.0818,0.6588,0.6729,0.95
1.030010,-0.0794,0.6539,0.6714,0.94
1.031910,-0.0745,0.6462,0.6699,0.93
1.034353,-0.0701,0.6423,0.6661,0.93
1.036070,-0.0662,0.6354,0.6656,0.92
1.040850,-0.0622,0.6306,0.6656,0.92
1.040929,-0.0598,0.6262,0.6671,0.92
1.042732,-0.0559,0.6223,0.6666,0.91
1.044194,-0.0500,0.6188,0.6661,0.91
1.046548,-0.0441,0.6150,0.6622,0.90
1.056193,-0.0364,0.6121,0.6568,0.90
1.058740,-0.0183,0.6160,0.6553,0.90
1.065079,-0.0144,0.6204,0.6528,0.90
1.069396,0.0045,0.6400,0.6332,0.90
1.069569,0.0001,0.6512,0.6429,0.92
1.078723,-0.0057,0.6605,0.6459,0.92
1.085501,-0.0107,0.7020,0.6311,0.94
1.087948,0.0014,0.7200,0.6091,0.94
1.089750,0.0034,0.7269,0.5998,0.94
1.091970,0.0063,0.7343,0.5968,0.95
1.095908,0.0096,0.7396,0.5885,0.95
1.096103,0.0096,0.7470,0.5797,0.95
1.098100,0.0140,0.7538,0.5723,0.95
1.100142,0.0125,0.7621,0.5670,0.95
1.103143,0.0159,0.7709,0.5688,0.96
1.108289,0.0222,0.7782,0.5707,0.97
1.108396,0.0330,0.7832,0.5698,0.97
1.108585,0.0442,0.7876,0.5687,0.97
1.110655,0.0510,0.7920,0.5702,0.98
1.112967,0.0539,0.7929,0.5784,0.98
1.114788,0.0534,0.7944,0.5877,0.99
1.119126,0.0515,0.7978,0.6013,1.00
1.119226,0.0457,0.7959,0.6199,1.01
1.122963,0.0544,0.8052,0.6433,1.03
1.125000,0.0563,0.8067,0.6539,1.04
1.131729,0.0544,0.8052,0.6705,1.05
1.135638,0.0598,0.7998,0.7066,1.07
1.141245,0.0569,0.7959,0.7140,1.07
1.143521,0.0540,0.7788,0.7252,1.07
1.145547,0.0530,0.7730,0.7243,1.06
1.152904,0.0512,0.7573,0.7239,1.05
1.156326,0.0458,0.7397,0.7191,1.03
1.158112,0.0434,0.7358,0.7167,1.03
1.164429,0.0434,0.7290,0.7138,1.02
1.168171,0.0356,0.7109,0.6958,1.00
1.170449,0.0356,0.7070,0.6841,0.98
1.175355,0.0361,0.7016,0.6763,0.98
1.178801,0.0391,0.6957,0.6583,0.96
1.180618,0.0386,0.6957,0.6515,0.95
1.186006,0.0405,0.7006,0.6466,0.95
1.189112,0.0468,0.7055,0.6256,0.94
1.190963,0.0502,0.7075,0.6197,0.94
1.198733,0.0526,0.7104,0.6138,0.94
1.201444,0.0634,0.7256,0.6001,0.94
1.203516,0.0692,0.7310,0.5977,0.95
1.208979,0.0716,0.7378,0.5942,0.95
1.209066,0.0750,0.7427,0.5893,0.95
1.209888,0.0759,0.7490,0.5849,0.95
1.212019,0.0789,0.7554,0.5800,0.96
1.213759,0.0823,0.7618,0.5780,0.96
1.220394,0.0832,0.7706,0.5780,0.97
1.224060,0.0831,0.7965,0.5862,0.99
1.230631,0.0870,0.8004,0.5920,1.00
1.234411,0.0973,0.8038,0.6100,1.01
1.236527,0.0953,0.8014,0.6168,1.02
1.241915,0.0934,0.7979,0.6202,1.01
1.245190,0.0974,0.7872,0.6340,1.02
1.247096,0.1008,0.7828,0.6403,1.02
1.253662,0.1037,0.7760,0.6467,1.02
1.257733,0.1052,0.7545,0.6716,1.02
1.259452,0.1033,0.7496,0.6770,1.02
1.263981,0.1004,0.7442,0.6824,1.01
1.264093,0.1014,0.7374,0.6868,1.01
1.265728,0.1024,0.7326,0.6882,1.01
1.268307,0.1043,0.7267,0.6927,1.01
1.269987,0.1034,0.7189,0.6951,1.01
1.275848,0.1024,0.7135,0.6951,1.00
1.278311,0.0985,0.7027,0.6859,0.99
1.280379,0.0961,0.7022,0.6816,0.98
1.287465,0.0931,0.7008,0.6723,0.98
1.290853,0.0844,0.7193,0.6372,0.96
1.292531,0.0799,0.7232,0.6254,0.96
1.296785,0.0755,0.7290,0.6137,0.96
1.296868,0.0760,0.7305,0.6011,0.95
1.298735,0.0740,0.7363,0.5879,0.95
1.300912,0.0736,0.7417,0.5747,0.94
1.303253,0.0711,0.7456,0.5610,0.94
1.308497,0.0715,0.7500,0.5478,0.93
1.311254,0.0764,0.7564,0.5185,0.92
1.314834,0.0754,0.7578,0.5102,0.92
1.319701,0.0749,0.7603,0.5024,0.91
1.323709,0.0831,0.7715,0.4819,0.91
1.325706,0.0880,0.7740,0.4819,0.92
1.330080,0.0910,0.7789,0.4814,0.92
1.330206,0.0958,0.7838,0.4838,0.93
1.331975,0.0997,0.7906,0.4877,0.93
1.334170,0.1016,0.7960,0.4920,0.94
1.336147,0.1036,0.7999,0.4988,0.95
1.342369,0.1046,0.8057,0.5046,0.96
1.344510,0.1002,0.8223,0.5207,0.98
1.346838,0.0982,0.8248,0.5300,0.99
1.353393,0.0919,0.8267,0.5461,1.00
1.358182,0.0841,0.8253,0.5671,1.00
1.358945,0.0826,0.8228,0.5720,1.01
1.365227,0.0811,0.8209,0.5788,1.01
1.369434,0.0754,0.7993,0.5955,1.00
1.375839,0.0759,0.7969,0.5964,1.00
1.380303,0.0764,0.7803,0.6106,0.99
1.381809,0.0754,0.7774,0.6136,0.99
1.386099,0.0720,0.7754,0.6180,0.99
1.386169,0.0696,0.7744,0.6165,0.99
1.387862,0.0652,0.7720,0.6199,0.99
1.390082,0.0628,0.7735,0.6199,0.99
1.391937,0.0569,0.7676,0.6176,0.99
1.396918,0.0525,0.7680,0.6146,0.99
1.400266,0.0462,0.7539,0.6079,0.97
1.403315,0.0462,0.7500,0.6050,0.96
1.404309,0.0482,0.7460,0.5996,0.96
1.408251,0.0482,0.7421,0.5947,0.95
1.408637,0.0501,0.7392,0.5889,0.95
1.410614,0.0530,0.7353,0.5836,0.94
1.413073,0.0545,0.7329,0.5811,0.94
1.414736,0.0550,0.7314,0.5757,0.93
1.419570,0.0565,0.7304,0.5713,0.93
1.419657,0.0579,0.7304,0.5699,0.93
1.420901,0.0584,0.7295,0.5684,0.93
1.422910,0.0613,0.7315,0.5679,0.93
1.425501,0.0613,0.7354,0.5670,0.93
1.430622,0.0638,0.7393,0.5670,0.93
1.433410,0.0671,0.7525,0.5790,0.95
1.435929,0.0671,0.7588,0.5820,0.96
1.437459,0.0671,0.7656,0.5868,0.97
1.441580,0.0667,0.7710,0.5917,0.97
1.442694,0.0661,0.7774,0.5970,0.98
1.443874,0.0666,0.7827,0.6019,0.99
1.445957,0.0690,0.7871,0.6014,0.99
1.447811,0.0700,0.7901,0.6082,1.00
1.452727,0.0710,0.7949,0.6121,1.01
1.452816,0.0734,0.7979,0.6149,1.01
1.454062,0.0773,0.8013,0.6179,1.01
1.456172,0.0773,0.8032,0.6223,1.02
1.458345,0.0792,0.8042,0.6237,1.02
1.464898,0.0807,0.8062,0.6281,1.03
1.469023,0.0851,0.8028,0.6285,1.02
1.470459,0.0847,0.8004,0.6310,1.02
1.474877,0.0866,0.7979,0.6320,1.02
1.474969,0.0861,0.7974,0.6349,1.02
1.476887,0.0852,0.7955,0.6359,1.02
1.479024,0.0856,0.7955,0.6364,1.02
1.481074,0.0866,0.7926,0.6393,1.02
1.486417,0.0871,0.7911,0.6403,1.02
1.489277,0.0847,0.7838,0.6418,1.02
1.491726,0.0842,0.7799,0.6404,1.01
1.493408,0.0832,0.7774,0.6394,1.01
1.497627,0.0837,0.7730,0.6360,1.00
1.497699,0.0823,0.7701,0.6335,1.00
1.499618,0.0808,0.7677,0.6307,1.00
1.502163,0.0803,0.7661,0.6243,0.99
1.503748,0.0784,0.7647,0.6229,0.99
1.508580,0.0764,0.7627,0.6170,0.98
1.508678,0.0745,0.7617,0.6112,0.98
1.510101,0.0745,0.7612,0.6049,0.98
1.511914,0.0711,0.7617,0.6010,0.97
1.514098,0.0691,0.7603,0.5946,0.97
1.519617,0.0662,0.7612,0.5898,0.97
1.519705,0.0652,0.7608,0.5825,0.96
1.520271,0.0623,0.7598,0.5737,0.95
1.522600,0.0608,0.7608,0.5668,0.95
1.524419,0.0584,0.7597,0.5576,0.94
1.526533,0.0593,0.7588,0.5498,0.94
1.530820,0.0593,0.7593,0.5459,0.94
1.530888,0.0598,0.7588,0.5459,0.94
1.532710,0.0593,0.7588,0.5474,0.94
1.535350,0.0574,0.7597,0.5493,0.94
1.536902,0.0559,0.7583,0.5532,0.94
1.541531,0.0549,0.7587,0.5557,0.94
1.541627,0.0530,0.7568,0.5586,0.94
1.543063,0.0510,0.7543,0.5625,0.94
1.545084,0.0501,0.7519,0.5625,0.94
1.547315,0.0486,0.7504,0.5659,0.94
1.549178,0.0477,0.7480,0.5689,0.94
1.553407,0.0491,0.7460,0.5708,0.94
1.553480,0.0482,0.7417,0.5704,0.94
1.555517,0.0482,0.7397,0.5728,0.94
1.558119,0.0501,0.7373,0.5699,0.93
1.559818,0.0496,0.7329,0.5699,0.93
1.563707,0.0511,0.7329,0.5709,0.93
1.563785,0.0506,0.7294,0.5718,0.93
1.568117,0.0477,0.7290,0.5757,0.93
1.568156,0.0477,0.7270,0.5787,0.93
1.570327,0.0453,0.7275,0.5840,0.93
1.575061,0.0424,0.7275,0.5880,0.94
1.575145,0.0399,0.7294,0.5933,0.94
1.576152,0.0370,0.7280,0.5953,0.94
1.580679,0.0360,0.7275,0.5987,0.94
1.582407,0.0350,0.7275,0.6021,0.94
1.586320,0.0345,0.7275,0.6011,0.94
1.586488,0.0350,0.7275,0.6085,0.95
1.588525,0.0350,0.7280,0.6114,0.95
1.590951,0.0350,0.7285,0.6158,0.95
1.592715,0.0365,0.7290,0.6192,0.96
1.597213,0.0385,0.7304,0.6240,0.96
1.601313,0.0394,0.7329,0.6289,0.97
1.603056,0.0399,0.7348,0.6279,0.97
1.609795,0.0385,0.7368,0.6245,0.97
1.613693,0.0408,0.7509,0.6142,0.97
1.615453,0.0403,0.7534,0.6098,0.97
1.619904,0.0379,0.7578,0.6074,0.97
1.619994,0.0394,0.7607,0.6039,0.97
1.621634,0.0389,0.7641,0.6020,0.97
1.623809,0.0364,0.7685,0.5981,0.97
1.626026,0.0354,0.7734,0.5981,0.98
1.630613,0.0330,0.7768,0.5976,0.98
1.630688,0.0325,0.7822,0.5941,0.98
1.633324,0.0320,0.7851,0.5917,0.98
1.634170,0.0310,0.7885,0.5892,0.98
1.636241,0.0320,0.7944,0.5843,0.99
1.637962,0.0300,0.7977,0.5795,0.99
1.641997,0.0300,0.8017,0.5775,0.99
1.642328,0.0280,0.8041,0.5736,0.99
1.644293,0.0270,0.8065,0.5702,0.99
1.646279,0.0241,0.8080,0.5663,0.99
1.648324,0.0236,0.8114,0.5629,0.99
1.652378,0.0226,0.8119,0.5590,0.99
1.652451,0.0202,0.8114,0.5541,0.98
1.654474,0.0192,0.8104,0.5502,0.98
1.656993,0.0153,0.8119,0.5467,0.98
1.658600,0.0153,0.8095,0.5434,0.98
1.664523,0.0134,0.8095,0.5375,0.97
1.666984,0.0095,0.8012,0.5322,0.96
1.669020,0.0100,0.7968,0.5361,0.96
1.670983,0.0090,0.7938,0.5361,0.96
1.674234,0.0115,0.7914,0.5361,0.96
1.675206,0.0110,0.7890,0.5405,0.96
1.677132,0.0095,0.7870,0.5488,0.96
1.679328,0.0085,0.7865,0.5561,0.96
1.681318,0.0071,0.7831,0.5644,0.97
1.686226,0.0042,0.7791,0.5718,0.97
1.686317,0.0037,0.7767,0.5811,0.97
1.687501,0.0008,0.7747,0.5859,0.97
1.689645,0.0003,0.7728,0.5937,0.97
1.691724,0.0013,0.7703,0.6035,0.98
1.697970,0.0013,0.7679,0.6123,0.98
1.700104,0.0072,0.7670,0.6357,1.00
1.702627,0.0082,0.7675,0.6420,1.00
1.708500,0.0096,0.7689,0.6508,1.01
1.712695,0.0081,0.7768,0.6625,1.02
1.714657,0.0076,0.7787,0.6674,1.03
