# Target Sample Rate: 479 Hz
time,gFx,gFy,gFz,TgF
4.253831,0.1021,0.9876,0.2636,1.03
4.255538,0.1050,0.9920,0.2655,1.03
4.259962,0.1074,0.9969,0.2699,1.04
4.260092,0.1127,1.0224,0.2752,1.06
4.261775,0.1268,1.0326,0.2834,1.08
4.263888,0.1308,1.0370,0.2834,1.08
4.265804,0.1356,1.0366,0.2868,1.08
4.271560,0.1419,1.0415,0.2926,1.09
4.271655,0.1444,1.0430,0.2906,1.09
4.272280,0.1473,1.0390,0.2906,1.09
4.274244,0.1478,1.0386,0.2955,1.09
4.276221,0.1507,1.0371,0.2979,1.09
4.278196,0.1532,1.0351,0.2999,1.09
4.281249,0.1546,1.0337,0.3018,1.09
4.282505,0.1532,1.0303,0.3043,1.09
4.284519,0.1541,1.0288,0.3023,1.08
4.286935,0.1512,1.0273,0.3000,1.08
4.288597,0.1522,1.0264,0.2990,1.08
4.292900,0.1532,1.0229,0.2961,1.08
4.292959,0.1517,1.0205,0.2946,1.07
4.297110,0.1527,1.0141,0.2932,1.07
4.299262,0.1513,1.0088,0.2927,1.06
4.304138,0.1522,1.0024,0.2927,1.06
4.307519,0.1561,0.9951,0.2771,1.04
4.309737,0.1561,0.9990,0.2727,1.05
4.311399,0.1571,1.0005,0.2639,1.05
4.315638,0.1581,1.0054,0.2537,1.05
4.315715,0.1605,1.0117,0.2473,1.05
4.317659,0.1610,1.0200,0.2443,1.06
4.319777,0.1649,1.0274,0.2414,1.07
4.321670,0.1663,1.0362,0.2384,1.08
4.326783,0.1663,1.0455,0.2360,1.08
4.326869,0.1648,1.0567,0.2359,1.10
4.328065,0.1648,1.0591,0.2310,1.10
4.330171,0.1633,1.0674,0.2296,1.10
4.332421,0.1628,1.0820,0.2382,1.12
4.338090,0.1652,1.0953,0.2436,1.13
4.340349,0.1754,1.1177,0.2450,1.16
4.342401,0.1832,1.1309,0.2434,1.17
4.344362,0.1870,1.1329,0.2404,1.17
4.348164,0.1919,1.1324,0.2370,1.17
4.348688,0.1948,1.1305,0.2356,1.17
4.350737,0.1939,1.1339,0.2317,1.17
4.352837,0.1914,1.1349,0.2287,1.17
4.354898,0.1934,1.1403,0.2214,1.18
4.360087,0.1958,1.1490,0.2238,1.19
4.360169,0.1992,1.1608,0.2218,1.20
4.361053,0.2025,1.1720,0.2281,1.21
4.363394,0.2040,1.1813,0.2354,1.22
4.365645,0.2069,1.1891,0.2431,1.23
4.371828,0.2118,1.1950,0.2616,1.24
4.375695,0.2133,1.1906,0.3070,1.25
4.377646,0.2123,1.1901,0.3216,1.25
4.382663,0.2075,1.1896,0.3338,1.25
4.385978,0.1840,1.1915,0.3568,1.26
4.388110,0.1660,1.1876,0.3603,1.25
4.393676,0.1500,1.1787,0.3618,1.24
4.396451,0.1081,1.1493,0.3683,1.21
4.398769,0.0925,1.1385,0.3747,1.20
4.400440,0.0794,1.1273,0.3787,1.19
4.405089,0.0633,1.1155,0.3851,1.18
4.405170,0.0487,1.1018,0.3847,1.17
4.406614,0.0366,1.0881,0.3877,1.16
4.408750,0.0332,1.0681,0.3941,1.14
4.410824,0.0313,1.0574,0.4074,1.13
4.416434,0.0123,1.0544,0.4176,1.13
4.416536,0.0001,1.0759,0.4381,1.16
4.417007,0.0121,1.1032,0.4530,1.19
4.419068,0.0107,1.0915,0.4634,1.19
4.421280,0.0093,1.0807,0.4673,1.18
4.427400,0.0064,1.0695,0.4751,1.17
4.429676,0.0002,1.0295,0.4894,1.14
4.431606,-0.0023,1.0201,0.4968,1.13
4.438570,-0.0071,1.0021,0.5149,1.13
4.441761,-0.0222,0.9830,0.5214,1.11
4.443894,-0.0231,0.9742,0.5190,1.10
4.449928,-0.0260,0.9654,0.5165,1.10
4.452098,-0.0328,0.9429,0.5020,1.07
4.454412,-0.0347,0.9356,0.4957,1.06
4.459566,-0.0323,0.9204,0.4850,1.04
4.460356,-0.0333,0.9151,0.4748,1.03
4.462684,-0.0284,0.9082,0.4700,1.02
4.466874,-0.0279,0.9029,0.4603,1.01
4.474957,-0.0250,0.8994,0.4495,1.01
4.477157,-0.0001,0.8927,0.4086,0.98
4.483707,0.0136,0.9088,0.4021,0.99
4.487673,0.0754,0.9480,0.3823,1.02
4.489340,0.0875,0.9510,0.3774,1.03
4.493737,0.0968,0.9500,0.3759,1.03
4.493804,0.1080,0.9486,0.3735,1.03
4.495801,0.1095,0.9486,0.3700,1.02
4.497690,0.1012,0.9491,0.3579,1.02
4.499608,0.1246,0.9316,0.3725,1.01
4.504752,0.1359,0.9316,0.3627,1.01
4.507961,0.1554,0.9448,0.3646,1.02
4.510442,0.1607,0.9477,0.3602,1.03
4.512179,0.1641,0.9507,0.3495,1.03
4.515942,0.1670,0.9497,0.3426,1.02
4.516267,0.1680,0.9488,0.3348,1.02
4.518433,0.1709,0.9507,0.3275,1.02
4.520418,0.1743,0.9507,0.3182,1.02
4.522328,0.1782,0.9507,0.3114,1.02
4.527428,0.1806,0.9522,0.3026,1.02
4.527637,0.1801,0.9566,0.2953,1.02
4.528580,0.1792,0.9590,0.2933,1.02
4.530479,0.1762,0.9600,0.2899,1.02
4.532563,0.1728,0.9639,0.2860,1.02
4.534485,0.1728,0.9634,0.2826,1.02
4.537982,0.1689,0.9590,0.2836,1.01
4.538703,0.1645,0.9570,0.2831,1.01
4.540732,0.1577,0.9526,0.2793,1.01
4.543079,0.1538,0.9428,0.2851,1.00
4.544954,0.1466,0.9375,0.2847,0.99
4.548961,0.1382,0.9530,0.2939,1.01
4.549093,0.1508,0.9829,0.3001,1.04
4.551110,0.1547,0.9648,0.2992,1.02
4.553135,0.1441,0.9536,0.2920,1.01
4.555224,0.1373,0.9369,0.3067,1.00
4.559587,0.1315,0.9228,0.3116,0.98
4.559639,0.1281,0.9066,0.3194,0.97
4.561740,0.1213,0.8891,0.3278,0.96
4.563549,0.1126,0.8759,0.3303,0.94
4.565812,0.1024,0.8617,0.3353,0.93
4.567667,0.0902,0.8475,0.3407,0.92
4.570482,0.0819,0.8318,0.3442,0.90
4.571733,0.0722,0.8201,0.3443,0.89
4.573874,0.0640,0.8098,0.3453,0.88
4.576347,0.0557,0.8010,0.3449,0.87
4.578149,0.0499,0.7932,0.3439,0.87
4.583291,0.0430,0.7898,0.3410,0.86
4.583378,0.0391,0.7868,0.3386,0.86
4.584300,0.0367,0.7873,0.3332,0.86
4.586397,0.0338,0.7858,0.3269,0.85
4.588377,0.0333,0.7882,0.3221,0.85
4.594826,0.0362,0.7975,0.3235,0.86
4.598679,0.0644,0.8284,0.3184,0.89
4.600804,0.0731,0.8333,0.3233,0.90
4.605513,0.0800,0.8391,0.3213,0.90
4.609403,0.0999,0.8465,0.3227,0.91
4.611313,0.1019,0.8504,0.3270,0.92
4.616734,0.0999,0.8529,0.3270,0.92
4.619490,0.0921,0.8573,0.3280,0.92
4.621512,0.0867,0.8582,0.3266,0.92
4.623619,0.0828,0.8587,0.3227,0.92
4.627339,0.0804,0.8601,0.3222,0.92
4.627937,0.0799,0.8616,0.3202,0.92
4.629878,0.0775,0.8621,0.3232,0.92
4.631932,0.0814,0.8699,0.3260,0.93
4.633956,0.0843,0.8767,0.3313,0.94
4.639240,0.0857,0.8821,0.3352,0.95
4.639332,0.0862,0.8821,0.3421,0.95
4.640167,0.0858,0.8777,0.3470,0.95
4.642278,0.0838,0.8748,0.3543,0.95
4.644341,0.0848,0.8689,0.3597,0.94
4.650505,0.0863,0.8661,0.3675,0.94
4.652793,0.0824,0.8484,0.3714,0.93
4.656664,0.0747,0.8362,0.3695,0.92
4.661151,0.0742,0.8284,0.3686,0.91
4.665240,0.0630,0.8108,0.3619,0.89
4.667079,0.0601,0.8068,0.3595,0.89
4.672579,0.0581,0.8000,0.3551,0.88
4.675426,0.0494,0.7883,0.3430,0.86
4.677758,0.0494,0.7844,0.3420,0.86
4.683575,0.0469,0.7815,0.3352,0.85
4.686076,0.0474,0.7746,0.3304,0.84
4.688435,0.0465,0.7717,0.3304,0.84
4.690006,0.0440,0.7707,0.3255,0.84
4.694775,0.0416,0.7697,0.3182,0.83
4.694849,0.0421,0.7663,0.3128,0.83
4.696397,0.0489,0.7688,0.3045,0.83
4.698534,0.0557,0.7873,0.2976,0.84
4.700365,0.0644,0.8020,0.2932,0.86
4.705902,0.0746,0.8216,0.2892,0.87
4.705978,0.0838,0.8362,0.2827,0.89
4.706834,0.0897,0.8465,0.2769,0.90
4.708729,0.0974,0.8519,0.2675,0.90
4.711118,0.1043,0.8499,0.2558,0.89
4.713061,0.1121,0.8455,0.2471,0.89
4.717132,0.1199,0.8431,0.2393,0.88
4.717201,0.1243,0.8383,0.2315,0.88
4.719131,0.1238,0.8378,0.2251,0.88
4.722534,0.1257,0.8378,0.2178,0.87
4.723699,0.1287,0.8373,0.2119,0.87
4.728374,0.1282,0.8397,0.2090,0.87
4.728462,0.1272,0.8422,0.2046,0.88
4.729668,0.1271,0.8432,0.2046,0.88
4.733507,0.1267,0.8446,0.2046,0.88
4.738251,0.1271,0.8441,0.2051,0.88
4.741974,0.1292,0.8427,0.2178,0.88
4.744337,0.1272,0.8427,0.2246,0.88
4.746475,0.1257,0.8427,0.2285,0.88
4.749236,0.1257,0.8427,0.2334,0.88
4.750248,0.1257,0.8437,0.2373,0.89
4.752141,0.1243,0.8441,0.2426,0.89
4.754315,0.1228,0.8432,0.2461,0.89
4.756256,0.1243,0.8446,0.2495,0.89
4.760433,0.1233,0.8466,0.2558,0.89
4.760711,0.1228,0.8480,0.2597,0.90
4.762525,0.1233,0.8485,0.2689,0.90
4.764555,0.1223,0.8500,0.2758,0.90
4.767032,0.1189,0.8524,0.2846,0.91
4.771218,0.1160,0.8538,0.2924,0.91
4.771270,0.1155,0.8538,0.2973,0.91
4.772862,0.1165,0.8549,0.2997,0.91
4.775007,0.1174,0.8554,0.3021,0.91
4.777027,0.1130,0.8568,0.3016,0.92
4.779005,0.1101,0.8582,0.3021,0.92
4.782257,0.1082,0.8621,0.3075,0.92
4.783200,0.1047,0.8661,0.3104,0.93
4.785209,0.1043,0.8685,0.3114,0.93
4.787382,0.1047,0.8744,0.3103,0.93
4.789415,0.1028,0.8792,0.3098,0.94
4.793594,0.1004,0.8827,0.3147,0.94
4.793651,0.1013,0.8866,0.3133,0.95
4.795812,0.1004,0.8880,0.3079,0.95
4.797646,0.1003,0.8900,0.3074,0.95
4.800018,0.0993,0.8924,0.3094,0.95
4.801735,0.0983,0.8968,0.3069,0.95
4.805755,0.0964,0.9007,0.3049,0.96
4.805965,0.0959,0.9066,0.3005,0.96
4.807966,0.0949,0.9154,0.2961,0.97
4.810411,0.0968,0.9222,0.2887,0.97
4.812143,0.0968,0.9281,0.2814,0.97
4.817403,0.0973,0.9310,0.2790,0.98
4.817486,0.0988,0.9354,0.2741,0.98
4.818543,0.0977,0.9388,0.2682,0.98
4.820497,0.0987,0.9447,0.2653,0.99
4.822649,0.0992,0.9544,0.2652,1.00
4.828087,0.1069,0.9686,0.2632,1.01
4.830872,0.1060,0.9745,0.2617,1.01
4.833255,0.1055,0.9706,0.2613,1.01
4.834992,0.1089,0.9715,0.2578,1.01
4.839618,0.1084,0.9735,0.2612,1.01
4.839700,0.1065,0.9725,0.2613,1.01
4.841445,0.1040,0.9725,0.2613,1.01
4.843514,0.0991,0.9730,0.2613,1.01
4.845217,0.0933,0.9793,0.2588,1.02
4.849266,0.0850,0.9798,0.2593,1.02
4.850082,0.0796,0.9856,0.2647,1.02
4.853416,0.0781,0.9876,0.2739,1.03
4.853612,0.0752,0.9876,0.2812,1.03
4.855933,0.0723,0.9900,0.2944,1.04
4.863833,0.0684,0.9910,0.3066,1.04
4.866404,0.0499,0.9934,0.3340,1.05
4.867967,0.0440,0.9953,0.3374,1.05
4.872820,0.0401,0.9983,0.3407,1.06
4.872889,0.0372,1.0041,0.3402,1.06
4.874434,0.0318,1.0085,0.3442,1.07
4.876445,0.0284,1.0133,0.3490,1.07
4.878993,0.0264,1.0177,0.3505,1.08
4.882549,0.0225,1.0207,0.3573,1.08
4.882595,0.0215,1.0221,0.3626,1.08
4.886708,0.0172,1.0236,0.3651,1.09
4.889124,0.0181,1.0236,0.3700,1.09
4.890787,0.0215,1.0221,0.3700,1.09
4.894966,0.0225,1.0226,0.3709,1.09
4.895036,0.0201,1.0236,0.3636,1.09
4.897013,0.0206,1.0295,0.3602,1.09
4.899161,0.0206,1.0343,0.3597,1.10
4.901123,0.0225,1.0402,0.3592,1.10
4.906375,0.0273,1.0485,0.3553,1.11
4.909521,0.0458,1.0657,0.3351,1.12
4.911849,0.0531,1.0730,0.3224,1.12
4.917611,0.0634,1.0794,0.3136,1.13
4.919768,0.0837,1.0980,0.2842,1.14
4.922378,0.0906,1.1034,0.2740,1.14
4.923994,0.1008,1.1073,0.2666,1.14
4.929114,0.1052,1.1122,0.2568,1.15
4.929201,0.1027,1.1195,0.2412,1.15
4.930289,0.1120,1.1166,0.2500,1.15
4.932256,0.1237,1.1210,0.2392,1.15
4.934338,0.1286,1.1293,0.2313,1.16
4.939727,0.1344,1.1386,0.2250,1.17
4.939816,0.1383,1.1504,0.2181,1.18
4.942795,0.1489,1.1680,0.2014,1.19
4.944987,0.1533,1.1733,0.1922,1.20
4.946557,0.1547,1.1772,0.1901,1.20
4.951049,0.1582,1.1787,0.1818,1.20
4.953132,0.1621,1.1802,0.1784,1.20
4.955416,0.1650,1.1797,0.1809,1.20
4.962564,0.1679,1.1788,0.1823,1.20
4.965276,0.1611,1.1738,0.2019,1.20
4.967408,0.1533,1.1728,0.2072,1.20
4.972613,0.1494,1.1699,0.2165,1.20
4.972711,0.1441,1.1689,0.2199,1.20
4.975548,0.1353,1.1660,0.2322,1.20
4.975896,0.1309,1.1645,0.2376,1.20
4.977740,0.1207,1.1616,0.2400,1.19
4.979953,0.1119,1.1596,0.2445,1.19
4.984020,0.1027,1.1566,0.2503,1.19
4.984093,0.0944,1.1556,0.2528,1.19
4.986017,0.0880,1.1547,0.2586,1.19
4.988187,0.0797,1.1541,0.2723,1.19
4.990172,0.0690,1.1531,0.2812,1.19
4.994901,0.0607,1.1536,0.2875,1.19
4.994978,0.0549,1.1511,0.2943,1.19
4.996464,0.0496,1.1467,0.3012,1.19
4.998379,0.0447,1.1448,0.3046,1.19
5.000770,0.0413,1.1409,0.3071,1.18
5.002474,0.0354,1.1379,0.3091,1.18
5.006233,0.0272,1.1330,0.3125,1.18
5.006662,0.0184,1.1257,0.3194,1.17
5.008805,0.0116,1.1154,0.3224,1.16
5.011187,0.0013,1.1070,0.3244,1.15
5.012798,-0.0059,1.0978,0.3337,1.15
5.017446,-0.0146,1.0909,0.3425,1.14
5.017536,-0.0230,1.0845,0.3552,1.14
5.019166,-0.0292,1.0767,0.3675,1.14
5.021169,-0.0336,1.0713,0.3826,1.14
5.023400,-0.0394,1.0630,0.4007,1.14
5.029373,-0.0438,1.0542,0.4158,1.13
5.031535,-0.0569,1.0078,0.4458,1.10
5.033893,-0.0627,0.9931,0.4532,1.09
5.040069,-0.0738,0.9594,0.4582,1.07
5.043892,-0.0747,0.9267,0.4388,1.03
5.045919,-0.0737,0.9237,0.4310,1.02
5.051197,-0.0679,0.9223,0.4261,1.02
5.054376,-0.0626,0.9248,0.4056,1.01
5.056305,-0.0582,0.9218,0.3876,1.00
5.062302,-0.0538,0.9238,0.3720,1.00
5.064468,-0.0324,0.9327,0.3294,0.99
5.066462,-0.0295,0.9380,0.3158,0.99
5.073694,-0.0300,0.9512,0.2850,0.99
5.076955,-0.0291,0.9639,0.2533,1.00
5.078920,-0.0291,0.9727,0.2221,1.00
5.084731,-0.0277,0.9790,0.2074,1.00
5.087186,-0.0233,0.9947,0.1624,1.01
5.089099,-0.0209,0.9981,0.1493,1.01
5.091369,-0.0131,1.0069,0.1370,1.02
5.095665,-0.0073,1.0084,0.1317,1.02
5.095743,-0.0005,1.0123,0.1306,1.02
5.097399,0.0034,1.0133,0.1316,1.02
5.099645,0.0088,1.0143,0.1243,1.02
5.102106,0.0112,1.0113,0.1214,1.02
5.105634,0.0151,1.0074,0.1223,1.01
5.105790,0.0190,1.0041,0.1199,1.01
5.107828,0.0244,1.0026,0.1204,1.01
5.109838,0.0259,1.0021,0.1179,1.01
5.111851,0.0283,0.9997,0.1228,1.01
5.113932,0.0317,0.9982,0.1267,1.01
5.116824,0.0322,0.9977,0.1306,1.01
5.118094,0.0337,0.9943,0.1355,1.00
5.122181,0.0371,0.9875,0.1443,1.00
5.124327,0.0386,0.9787,0.1419,0.99
5.127727,0.0382,0.9728,0.1449,0.98
5.128375,0.0406,0.9670,0.1492,0.98
5.130693,0.0386,0.9596,0.1474,0.97
5.132561,0.0372,0.9484,0.1474,0.96
5.134626,0.0333,0.9386,0.1474,0.95
5.139090,0.0289,0.9294,0.1499,0.94
5.142918,0.0178,0.8932,0.1593,0.91
5.145342,0.0164,0.8809,0.1716,0.90
5.146934,0.0140,0.8702,0.1818,0.89
5.151289,0.0096,0.8595,0.1917,0.88
5.151370,0.0067,0.8487,0.2019,0.87
5.153257,0.0024,0.8394,0.2088,0.87
5.155769,-0.0005,0.8307,0.2108,0.86
5.157518,-0.0039,0.8209,0.2143,0.85
5.161444,-0.0093,0.8169,0.2124,0.84
5.161602,-0.0122,0.8120,0.2109,0.84
5.163578,-0.0098,0.8081,0.2119,0.84
5.165744,-0.0073,0.8047,0.2114,0.83
5.167727,-0.0024,0.8131,0.2143,0.84
5.172347,0.0053,0.8263,0.2147,0.85
5.172394,0.0155,0.8433,0.2190,0.87
5.174147,0.0243,0.8600,0.2214,0.89
5.176010,0.0364,0.8737,0.2252,0.90
5.178101,0.0427,0.8844,0.2285,0.91
5.180063,0.0461,0.8913,0.2392,0.92
5.183775,0.0496,0.8884,0.2436,0.92
5.184405,0.0521,0.8698,0.2442,0.90
5.186382,0.0467,0.8586,0.2398,0.89
5.188718,0.0447,0.8610,0.2359,0.89
5.190693,0.0482,0.8698,0.2384,0.90
5.194740,0.0515,0.8806,0.2383,0.91
5.194781,0.0501,0.8918,0.2319,0.92
5.196852,0.0471,0.9006,0.2338,0.93
5.198700,0.0456,0.9109,0.2343,0.94
5.200861,0.0441,0.9157,0.2235,0.94
5.202927,0.0427,0.9196,0.2226,0.95
5.207002,0.0378,0.9186,0.2158,0.94
5.207162,0.0330,0.9084,0.2100,0.93
5.209151,0.0276,0.9015,0.2007,0.92
5.212374,0.0256,0.8976,0.1944,0.92
5.213211,0.0247,0.8937,0.1934,0.91
5.219378,0.0242,0.8942,0.1910,0.91
5.221592,0.0232,0.8878,0.1930,0.91
5.223737,0.0251,0.8815,0.1969,0.90
5.228562,0.0242,0.8761,0.1974,0.90
5.228714,0.0267,0.8727,0.1925,0.89
5.230011,0.0281,0.8668,0.1950,0.89
5.232015,0.0296,0.8644,0.2004,0.89
5.235916,0.0286,0.8566,0.2082,0.88
5.239191,0.0306,0.8498,0.2185,0.88
5.240230,0.0311,0.8444,0.2243,0.87
5.242233,0.0277,0.8371,0.2259,0.87
5.244406,0.0306,0.8322,0.2327,0.86
5.246330,0.0292,0.8278,0.2312,0.86
5.250379,0.0322,0.8244,0.2342,0.86
5.250604,0.0366,0.8234,0.2381,0.86
5.252592,0.0361,0.8244,0.2390,0.86
5.254607,0.0366,0.8268,0.2429,0.86
5.256740,0.0385,0.8302,0.2468,0.87
5.258765,0.0394,0.8375,0.2463,0.87
5.261478,0.0404,0.8410,0.2439,0.88
5.262888,0.0385,0.8439,0.2438,0.88
5.264929,0.0380,0.8439,0.2419,0.88
5.266969,0.0385,0.8434,0.2365,0.88
5.273576,0.0409,0.8429,0.2336,0.88
5.278596,0.0535,0.8474,0.2321,0.88
5.279413,0.0521,0.8503,0.2282,0.88
5.285076,0.0530,0.8532,0.2228,0.88
5.288053,0.0520,0.8645,0.2033,0.89
5.290542,0.0525,0.8703,0.2003,0.89
5.292195,0.0540,0.8747,0.1944,0.90
5.296356,0.0579,0.8801,0.1876,0.90
5.296426,0.0637,0.8830,0.1827,0.90
5.298403,0.0681,0.8879,0.1763,0.91
5.300720,0.0700,0.8957,0.1763,0.92
5.302436,0.0719,0.8991,0.1782,0.92
5.307901,0.0719,0.9084,0.1757,0.93
5.307997,0.0734,0.9134,0.1762,0.93
5.308941,0.0743,0.9192,0.1709,0.94
5.311476,0.0733,0.9261,0.1664,0.94
5.312795,0.0777,0.9261,0.1669,0.94
5.318565,0.0806,0.9261,0.1649,0.94
5.321315,0.0831,0.9207,0.1567,0.94
5.323568,0.0811,0.9222,0.1561,0.94
5.325319,0.0758,0.9222,0.1528,0.94
5.329397,0.0723,0.9245,0.1533,0.94
5.329467,0.0655,0.9280,0.1552,0.94
5.331476,0.0601,0.9299,0.1572,0.95
5.333489,0.0573,0.9255,0.1572,0.94
5.335547,0.0529,0.9226,0.1582,0.94
5.340439,0.0524,0.9167,0.1626,0.93
5.340529,0.0485,0.9128,0.1660,0.93
5.341806,0.0446,0.9084,0.1714,0.93
5.343925,0.0402,0.9015,0.1763,0.92
5.346157,0.0383,0.8976,0.1803,0.92
5.348046,0.0359,0.8927,0.1832,0.91
5.352079,0.0320,0.8883,0.1857,0.91
5.352250,0.0330,0.8864,0.1891,0.91
5.355266,0.0295,0.8849,0.1891,0.91
5.356980,0.0281,0.8835,0.1886,0.90
5.358718,0.0251,0.8820,0.1959,0.90
5.363337,0.0232,0.8835,0.2003,0.91
5.363429,0.0227,0.8874,0.2022,0.91
5.364672,0.0227,0.8918,0.2027,0.91
5.366680,0.0232,0.8947,0.2066,0.92
5.368671,0.0256,0.8957,0.2091,0.92
5.374141,0.0271,0.8971,0.2105,0.92
5.374226,0.0281,0.9010,0.2129,0.93
5.374992,0.0300,0.9059,0.2139,0.93
5.376994,0.0305,0.9113,0.2202,0.94
5.379311,0.0300,0.9162,0.2241,0.94
5.385383,0.0314,0.9274,0.2338,0.96
5.389880,0.0387,0.9425,0.2425,0.97
5.391519,0.0382,0.9484,0.2469,0.98
5.396745,0.0343,0.9552,0.2473,0.99
5.399833,0.0435,0.9739,0.2423,1.00
5.401929,0.0318,0.9865,0.2448,1.02
5.408072,0.0303,0.9909,0.2453,1.02
5.412498,0.0338,0.9928,0.2409,1.02
5.414536,0.0333,0.9928,0.2428,1.02
5.418705,0.0342,0.9923,0.2399,1.02
5.422898,0.0303,0.9933,0.2252,1.02
5.424745,0.0284,0.9948,0.2218,1.02
5.429578,0.0264,0.9958,0.2194,1.02
5.432905,0.0230,0.9904,0.2160,1.01
5.435634,0.0230,0.9875,0.2165,1.01
5.436988,0.0230,0.9865,0.2209,1.01
5.440823,0.0245,0.9860,0.2199,1.01
5.441163,0.0264,0.9840,0.2229,1.01
5.443198,0.0274,0.9826,0.2258,1.01
5.445578,0.0269,0.9826,0.2302,1.01
5.447332,0.0274,0.9816,0.2356,1.01
5.452416,0.0264,0.9801,0.2395,1.01
5.453348,0.0269,0.9831,0.2414,1.01
5.454479,0.0303,0.9840,0.2433,1.01
5.455935,0.0347,0.9880,0.2414,1.02
5.457637,0.0386,0.9914,0.2428,1.02
5.463323,0.0420,0.9963,0.2428,1.03
5.466136,0.0523,1.0036,0.2500,1.04
5.468359,0.0552,1.0041,0.2549,1.04
5.470253,0.0576,1.0061,0.2583,1.04
5.474786,0.0606,1.0066,0.2617,1.04
5.474885,0.0620,1.0080,0.2651,1.04
5.476333,0.0635,1.0085,0.2661,1.04
5.478304,0.0649,1.0066,0.2651,1.04
5.486005,0.0684,1.0081,0.2631,1.04
5.488927,0.0737,1.0159,0.2524,1.05
5.491095,0.0756,1.0159,0.2534,1.05
5.492760,0.0825,1.0120,0.2602,1.05
5.497043,0.0859,1.0159,0.2616,1.05
5.497120,0.0932,1.0130,0.2592,1.05
5.499116,0.0981,1.0091,0.2626,1.05
5.501509,0.1010,1.0106,0.2660,1.05
5.503173,0.1044,1.0077,0.2675,1.05
5.507743,0.1083,1.0096,0.2641,1.05
5.507822,0.1112,1.0140,0.2630,1.05
5.509437,0.1161,1.0184,0.2611,1.06
5.511501,0.1190,1.0229,0.2591,1.06
5.513469,0.1219,1.0287,0.2571,1.07
5.519199,0.1263,1.0356,0.2552,1.07
5.519275,0.1322,1.0400,0.2497,1.08
5.519776,0.1345,1.0439,0.2424,1.08
5.521981,0.1380,1.0488,0.2385,1.08
5.524232,0.1423,1.0517,0.2370,1.09
5.525991,0.1487,1.0547,0.2321,1.09
5.531123,0.1516,1.0566,0.2282,1.09
5.531204,0.1564,1.0571,0.2248,1.09
5.532454,0.1594,1.0591,0.2213,1.09
5.534876,0.1550,1.0610,0.2155,1.09
5.536361,0.1486,1.0581,0.2058,1.09
5.540497,0.1540,1.0527,0.2136,1.09
5.540698,0.1584,1.0542,0.2121,1.09
5.542477,0.1638,1.0552,0.2135,1.09
5.544500,0.1638,1.0625,0.2208,1.10
5.546639,0.1599,1.0644,0.2232,1.10
5.551393,0.1579,1.0669,0.2291,1.10
5.551447,0.1560,1.0683,0.2306,1.10
5.552860,0.1555,1.0674,0.2301,1.10
5.555158,0.1530,1.0669,0.2330,1.10
5.557468,0.1477,1.0703,0.2384,1.11
5.559054,0.1438,1.0688,0.2354,1.10
5.564387,0.1409,1.0649,0.2326,1.10
5.564438,0.1423,1.0620,0.2326,1.10
5.565321,0.1380,1.0644,0.2287,1.10
5.569377,0.1336,1.0649,0.2340,1.10
5.575229,0.1301,1.0678,0.2291,1.10
5.577402,0.1204,1.0668,0.2433,1.10
5.579506,0.1214,1.0658,0.2482,1.10
5.581545,0.1194,1.0658,0.2506,1.10
5.585898,0.1184,1.0649,0.2589,1.10
5.586002,0.1151,1.0575,0.2672,1.10
5.587850,0.1146,1.0522,0.2736,1.09
5.590023,0.1112,1.0497,0.2756,1.09
5.596949,0.1098,1.0438,0.2912,1.09
5.600222,0.0999,1.0663,0.3194,1.12
5.602239,0.0922,1.0658,0.3224,1.12
5.608125,0.0883,1.0633,0.3219,1.11
5.610552,0.0780,1.0574,0.3214,1.11
5.612581,0.0756,1.0599,0.3293,1.11
5.614990,0.0731,1.0589,0.3356,1.11
5.619290,0.0693,1.0584,0.3454,1.12
5.619402,0.0654,1.0608,0.3498,1.12
5.621153,0.0624,1.0584,0.3547,1.12
5.623285,0.0600,1.0584,0.3600,1.12
5.625106,0.0600,1.0564,0.3634,1.12
5.630438,0.0571,1.0530,0.3669,1.12
5.630514,0.0537,1.0437,0.3679,1.11
5.631295,0.0353,0.9934,0.3715,1.06
5.633372,0.0348,0.9895,0.3920,1.06
5.635372,0.0167,1.0158,0.3871,1.09
5.637522,0.0074,1.0368,0.3899,1.11
5.641601,0.0059,1.0587,0.3918,1.13
5.641677,0.0024,1.0734,0.3918,1.14
5.643663,0.0015,1.0802,0.3879,1.15
5.645736,0.0005,1.0846,0.3830,1.15
5.647772,-0.0005,1.0851,0.3791,1.15
5.652867,0.0029,1.0865,0.3742,1.15
5.652942,0.0107,1.0754,0.3713,1.14
5.654184,0.0098,1.0597,0.3733,1.12
5.656222,0.0093,1.0436,0.3792,1.11
5.664622,0.0050,1.0108,0.3901,1.08
5.668539,-0.0110,0.9845,0.3951,1.06
5.670803,-0.0149,0.9825,0.3980,1.06
5.675482,-0.0129,0.9786,0.4004,1.06
5.679084,-0.0085,0.9664,0.4064,1.05
5.680962,-0.0012,0.9586,0.4068,1.04
5.686148,0.0051,0.9498,0.4073,1.03
5.689281,0.0291,0.9396,0.4166,1.03
5.691217,0.0393,0.9377,0.4181,1.03
5.693248,0.0496,0.9343,0.4180,1.02
5.697378,0.0608,0.9339,0.4200,1.03
5.697602,0.0749,0.9285,0.4258,1.02
5.699651,0.0818,0.9212,0.4341,1.02
5.701616,0.0760,0.8972,0.4444,1.00
5.703770,0.0813,0.8958,0.4283,1.00
